name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.candidates\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{candidates_anon_insert_for_applications,candidates_block_anon_except_insert}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""candidates"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_candidates_anon_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.interviews\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{interviews_authenticated_consolidated,interviews_public_consolidated}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""interviews"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_interviews_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.interviews\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{interviews_authenticated_consolidated,interviews_public_consolidated}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""interviews"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_interviews_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.interviews\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{interviews_authenticated_consolidated,interviews_public_consolidated}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""interviews"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_interviews_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.interviews\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{interviews_authenticated_consolidated,interviews_public_consolidated}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""interviews"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_interviews_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.job_candidate\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{job_candidate_anon_insert_public_jobs,job_candidate_block_anon_except_insert}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""job_candidate"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_job_candidate_anon_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.job_candidate\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{job_candidate_authenticated_consolidated,job_candidate_secure_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""job_candidate"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_job_candidate_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.job_candidate\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{job_candidate_authenticated_consolidated,job_candidate_secure_update}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""job_candidate"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_job_candidate_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.jobs\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Public can read published jobs"",""Public can view open jobs"",""Public can view public jobs"",jobs_anon_select_public_only}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""jobs"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_jobs_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.jobs\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Public can view open jobs"",""Users can manage jobs in their organizations"",""Users can view jobs in their organizations""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""jobs"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_jobs_authenticated_SELECT
